Base_ID	Panel	PH	EH
Tzi25	ASSO	15.69253545	16.31701864
Tzi9	ASSO	34.20845545	17.88313864
U267Y	ASSO	-10.90466455	-14.99329136
VA102	ASSO	-1.525264548	-7.897391365
Va14	ASSO	-15.16978455	-16.95187136
Va17	ASSO	-14.99038455	-15.25555136
Va22	ASSO	-5.577864548	-7.144091365
Va26	ASSO	0.982655452	-12.72409136
Va35	ASSO	-19.07518455	-14.86867136
Va59	ASSO	-18.05858455	-15.36901136
Va85	ASSO	-0.996264548	-6.532151365
Va99	ASSO	-5.127984548	-19.42846136
VaW6	ASSO	-52.58710455	-31.56589136
W117Ht	ASSO	-49.28246455	-30.92791136
W153R	ASSO	-56.09230455	-29.95885136
W182B	ASSO	-32.14562455	-30.52615136
W22	ASSO	-19.87190455	-16.24879136
W64A	ASSO	-16.25722455	-15.23695136
WD	ASSO	-29.90450455	-26.63224136
WD456	NCRIPS	15.44008745	13.48721464
Wf9	ASSO	4.736255452	-6.577721365
Yu796_NS	ASSO	-10.75286455	-7.278941365
