model,source_panel,target_panel,distance,abs_error
Ridge,USP,NCRIPS,154.42691291724856,4.3731709656451
Ridge,USP,NCRIPS,197.68866428358254,9.3639092295789
Ridge,USP,NCRIPS,166.1668809818653,36.608450366416214
Ridge,USP,NCRIPS,152.57163833921126,25.51717343703543
Ridge,USP,NCRIPS,84.45519754111255,0.2967944385516912
Ridge,USP,NCRIPS,108.7506168970767,2.473577744849514
Ridge,USP,NCRIPS,142.52547526137147,7.0505689939044105
Ridge,USP,NCRIPS,63.32403904005104,10.150830707796104
Ridge,USP,NCRIPS,77.58295767994541,1.2622563727710248
Ridge,USP,NCRIPS,68.10431358471519,20.03268799575602
Ridge,USP,NCRIPS,126.75291308165349,24.600102096234735
Ridge,USP,NCRIPS,89.14452984512317,6.817119378872441
Ridge,USP,NCRIPS,93.10626093892984,31.37645470986196
Ridge,USP,NCRIPS,85.56191553246713,27.444865430764928
Ridge,USP,NCRIPS,23.695701797845803,12.137920918642267
Ridge,USP,NCRIPS,34.21779381802204,35.5147957208011
Ridge,USP,NCRIPS,117.02007142445366,16.180517107826642
Ridge,USP,NCRIPS,120.31095319807548,34.21259298250981
Ridge,USP,NCRIPS,116.45819646102926,42.83242670437746
Ridge,USP,NCRIPS,110.32516882464965,26.56692630929456
Ridge,USP,NCRIPS,112.74387475314863,35.15757249954996
Ridge,USP,NCRIPS,29.453083938594038,16.98745543269602
Ridge,USP,NCRIPS,46.401525053033744,20.37927470875175
Ridge,USP,NCRIPS,180.62293199089842,39.69460746909047
Ridge,USP,NCRIPS,94.96668752392343,39.66775260016894
Ridge,USP,NCRIPS,55.377933499583605,1.9319306557042826
Ridge,USP,NCRIPS,180.100608566593,7.686958381904534
Ridge,USP,NCRIPS,139.7581939673617,1.9242742229147862
Ridge,USP,NCRIPS,128.75672768781158,47.00311689766566
Ridge,USP,NCRIPS,144.06539955644124,17.75671687756107
Ridge,USP,NCRIPS,108.97269710092954,18.34505200652135
Ridge,USP,NCRIPS,95.05596414420816,24.88964719739361
Ridge,USP,NCRIPS,143.15715591178855,11.996808052739208
Ridge,USP,NCRIPS,161.08705002686048,45.08434932907714
Ridge,USP,NCRIPS,159.78890157960885,32.16573489349858
Ridge,USP,NCRIPS,155.29578465956808,5.016510474840839
Ridge,USP,NCRIPS,154.59760809153818,21.549578284241626
Ridge,USP,NCRIPS,143.89369724466027,27.68169011217829
Ridge,USP,NCRIPS,149.49530085045362,13.485489126389592
Ridge,USP,NCRIPS,139.3879282181622,19.243905085889406
Ridge,USP,NCRIPS,145.8158977862429,4.759656601637037
Ridge,USP,NCRIPS,185.21789247156613,7.859690390734839
Ridge,USP,NCRIPS,179.7192495994345,8.68127990655535
Ridge,USP,NCRIPS,132.7173711233995,39.53174101132468
Ridge,USP,NCRIPS,128.202829256267,14.515803669026088
Ridge,USP,NCRIPS,159.66997902714812,56.851222233434186
Ridge,USP,NCRIPS,73.27050089406463,6.05374148607166
Ridge,USP,NCRIPS,66.41447222957977,13.29456302528285
Ridge,USP,NCRIPS,67.55116456663296,2.9645240695948583
Ridge,USP,NCRIPS,72.26550257064692,0.29442419665873665
Ridge,USP,NCRIPS,87.88426962994593,4.6280828213238845
Ridge,USP,NCRIPS,89.86619889368234,8.576577795117899
Ridge,USP,NCRIPS,92.84541822389782,0.8160091394179423
Ridge,USP,NCRIPS,103.72122406217576,6.458322616671694
Ridge,USP,NCRIPS,161.80580524563905,40.94123605161559
Ridge,USP,NCRIPS,77.90337316997243,14.984103601527618
Ridge,USP,NCRIPS,78.77775577912462,23.08686670738288
Ridge,USP,NCRIPS,74.25405376998678,16.578787491993197
Ridge,USP,NCRIPS,76.6494041033366,42.449500442586086
Ridge,USP,NCRIPS,82.29251578527936,19.018582922749673
Ridge,USP,NCRIPS,104.2651741249968,3.497873823577219
Ridge,USP,NCRIPS,103.85545474197632,13.624769937176737
Ridge,USP,NCRIPS,95.73914222440962,0.30034598640965626
Ridge,USP,NCRIPS,74.10321281477825,13.206002800246424
Ridge,USP,NCRIPS,67.84597111820517,16.542793497850703
Ridge,USP,NCRIPS,78.11426738685502,26.525836554923288
Ridge,USP,NCRIPS,72.78177513804594,0.918453771995074
Ridge,USP,NCRIPS,69.80263107912808,19.86223707824127
Ridge,USP,NCRIPS,136.70033761943705,22.933068267078475
Ridge,USP,NCRIPS,127.83886964087257,47.588342063689446
Ridge,USP,NCRIPS,135.10800028274696,30.37929552448959
Ridge,USP,NCRIPS,143.46045160392956,25.819608962503807
Ridge,USP,NCRIPS,131.89406166604527,34.38746093690641
Ridge,USP,NCRIPS,134.2971416053574,28.198189114497882
Ridge,USP,NCRIPS,133.59830720731907,48.46412113489562
Ridge,USP,NCRIPS,128.81789657392156,14.763529738976422
Ridge,USP,NCRIPS,127.50519125973129,36.994803505988784
Ridge,USP,NCRIPS,124.41774475089383,19.274674855203035
Ridge,USP,NCRIPS,132.24583207928006,25.07758589652112
Ridge,USP,NCRIPS,134.3291868142333,22.46337858017934
Ridge,USP,NCRIPS,130.96462489054377,35.375345481466816
Ridge,USP,NCRIPS,108.25331367723659,27.63103040361511
Ridge,USP,NCRIPS,136.7293877245163,48.01103262435006
Ridge,USP,NCRIPS,134.7567629901303,43.633288416712325
Ridge,USP,NCRIPS,123.72936557514971,36.04560411606762
Ridge,USP,NCRIPS,131.76440219583608,13.353006457762374
Ridge,USP,NCRIPS,133.7667107894052,34.7236576961347
Ridge,USP,NCRIPS,127.37676077019354,29.105382109592224
Ridge,USP,NCRIPS,137.4895348524006,27.056049979608026
Ridge,USP,NCRIPS,139.1078276130707,20.943761614500744
Ridge,USP,NCRIPS,137.77241629696198,46.751735672770366
Ridge,USP,NCRIPS,124.93038998040937,14.138453536786225
Ridge,USP,NCRIPS,115.70963586048356,16.706083310443088
Ridge,USP,NCRIPS,136.71390325093196,5.509995497694108
Ridge,USP,NCRIPS,146.59556099745,5.347137941890729
Ridge,USP,NCRIPS,147.12942001136125,2.7979322701822866
Ridge,USP,NCRIPS,150.80603055146315,46.312258155738604
Ridge,USP,NCRIPS,142.92219053278728,42.702500089929316
Ridge,USP,NCRIPS,141.81119892211478,31.967068632079688
Ridge,USP,NCRIPS,148.42193433290353,40.043227102693656
Ridge,USP,NCRIPS,150.91608096919026,19.173180983454113
Ridge,USP,NCRIPS,140.94437145560767,19.739379146855853
Ridge,USP,NCRIPS,148.4627058085026,29.061333212961344
Ridge,USP,NCRIPS,150.73122863703745,22.136459493502304
Ridge,USP,NCRIPS,146.54857876537977,0.4596852089995821
Ridge,USP,NCRIPS,149.51460796640467,17.14372299481954
Ridge,USP,NCRIPS,149.82369268355365,22.13864574577067
Ridge,USP,NCRIPS,148.7209739906347,32.135102087651944
Ridge,USP,NCRIPS,152.34630168658683,34.966258407395
Ridge,USP,NCRIPS,152.5743911886192,23.67369795044153
Ridge,USP,NCRIPS,152.38802209997462,20.686368819806326
Ridge,USP,NCRIPS,145.42005982883413,23.70880885173032
Ridge,USP,NCRIPS,148.04432841803657,29.656569057149593
Ridge,USP,NCRIPS,148.60323265678326,27.39637363092743
Ridge,USP,NCRIPS,146.2427117098515,30.238237955775265
Ridge,USP,NCRIPS,148.02436209564644,25.026827817116853
Ridge,USP,NCRIPS,145.82770672965196,39.66477580308943
Ridge,USP,NCRIPS,155.2830368226025,10.259223961612157
Ridge,USP,NCRIPS,155.65323615521595,19.519530884774117
Ridge,USP,NCRIPS,154.81894003966949,17.781068655991703
Ridge,USP,NCRIPS,155.04961249945524,16.41016159448069
Ridge,USP,NCRIPS,155.47097478521093,15.611870322131244
Ridge,USP,NCRIPS,155.70223734862276,9.870288379741083
Ridge,USP,NCRIPS,155.45380548268477,9.727115917783923
Ridge,USP,NCRIPS,130.3737478307043,10.283944201348588
Ridge,USP,NCRIPS,23.931233691865213,0.6247508396582218
Ridge,USP,NCRIPS,47.76914082842711,13.027336085719211
Ridge,USP,NCRIPS,73.56753851944198,33.26341311637121
Ridge,USP,NCRIPS,75.71759861011112,14.845778414512353
Ridge,USP,NCRIPS,79.17250924253675,9.601248074528211
Ridge,USP,NCRIPS,179.43634199376552,15.315691555882758
Ridge,USP,NCRIPS,85.00854041943994,53.45887741511215
Ridge,USP,NCRIPS,146.47384015003362,4.113935855153853
Ridge,USP,NCRIPS,77.18303970690606,20.81443434751555
Ridge,USP,NCRIPS,80.0481276571942,0.6186149890542243
Ridge,USP,NCRIPS,76.76043726072476,19.474894268141956
Ridge,USP,NCRIPS,156.74773782935222,8.824082891254694
Ridge,USP,NCRIPS,86.95915421224794,12.07683500011947
Ridge,USP,NCRIPS,79.85313213427047,8.316711999931574
Ridge,USP,NCRIPS,127.27089403454274,9.799787872008544
Ridge,USP,NCRIPS,93.95351698205052,0.6485713994321162
Ridge,USP,NCRIPS,126.25837827844684,8.163975021416379
Ridge,USP,NCRIPS,87.42794926979145,7.909781274788262
Ridge,USP,NCRIPS,70.1488365175014,25.77611298768824
Ridge,USP,NCRIPS,68.00893786663366,19.75926963958373
Ridge,USP,NCRIPS,88.83590041719965,16.311861116224513
Ridge,USP,NCRIPS,76.10837771607783,14.010594815283616
Ridge,USP,NCRIPS,75.07139515818834,0.7394017046814854
Ridge,USP,NCRIPS,73.17503330146045,3.3191607120064894
Ridge,USP,NCRIPS,76.59689332681137,25.24242393513132
Ridge,USP,NCRIPS,77.19738203601744,24.26138531567319
Ridge,USP,NCRIPS,93.63001328795369,19.932655093539278
Ridge,USP,NCRIPS,70.39611049831868,25.83491541726197
Ridge,USP,NCRIPS,40.692735215662196,8.200246623454188
Ridge,USP,NCRIPS,38.63839749797409,8.655305807628821
Ridge,USP,NCRIPS,50.229276922722725,2.770225863176641
Ridge,USP,NCRIPS,53.11251307242555,0.3915648403299572
Ridge,USP,NCRIPS,42.51070134091488,22.26027675142855
Ridge,USP,NCRIPS,29.792602907203158,2.749502779701446
Ridge,USP,NCRIPS,32.06493755745089,35.671668944303605
Ridge,USP,NCRIPS,28.864453478013793,9.793306768985989
Ridge,USP,NCRIPS,31.97547932538875,17.552339022086958
Ridge,USP,NCRIPS,32.00091848808058,33.47808486260787
Ridge,USP,NCRIPS,38.292149625469605,29.703850551537364
Ridge,USP,NCRIPS,35.607527478877095,37.59051593884048
Ridge,USP,NCRIPS,46.5483405672847,20.656904163763613
Ridge,USP,NCRIPS,44.62152311437526,13.930522467234162
Ridge,USP,NCRIPS,36.37286333510797,24.32240010820322
Ridge,USP,NCRIPS,34.57130209035415,1.6350236661814104
Ridge,USP,NCRIPS,33.38369044323268,19.764458154010764
Ridge,USP,NCRIPS,36.53863104478493,2.527617236494047
Ridge,USP,NCRIPS,31.167062872502203,44.25691531010777
Ridge,USP,NCRIPS,30.296983430410954,3.1986647880940353
Ridge,USP,NCRIPS,45.74246123071646,0.06678882131575303
Ridge,USP,NCRIPS,49.234220494080695,16.07720825956773
Ridge,USP,NCRIPS,45.84675272868557,15.457955970863573
Ridge,USP,NCRIPS,35.50914770363527,24.955604760848136
Ridge,USP,NCRIPS,35.49607534497602,46.7344452398647
Ridge,USP,NCRIPS,39.86974268428943,11.206350782723222
Ridge,USP,NCRIPS,33.26257373632749,27.779126524081384
Ridge,USP,NCRIPS,25.513420321160048,30.469736084196978
Ridge,USP,NCRIPS,30.905291894245735,49.07931984898622
Ridge,USP,NCRIPS,28.614976188629285,8.662297709514428
Ridge,USP,NCRIPS,23.137379454751798,35.356948461235916
Ridge,USP,NCRIPS,22.952637654777696,8.992427611473675
Ridge,USP,NCRIPS,27.48020873112452,39.42616029193839
Ridge,USP,NCRIPS,32.49301284320274,18.433885642202803
Ridge,USP,NCRIPS,34.705263765979154,16.089921198551696
Ridge,USP,NCRIPS,34.33004880196488,4.715871813701167
Ridge,USP,NCRIPS,32.396506794289834,14.295318571218802
Ridge,USP,NCRIPS,45.20163976619335,31.665794446231928
Ridge,USP,NCRIPS,28.67347722380978,26.10461861491411
Ridge,USP,NCRIPS,54.491947416877984,5.860362316175027
Ridge,USP,NCRIPS,43.66138752786973,7.3894585552008705
Ridge,USP,NCRIPS,29.54904510973675,2.4033209994866853
Ridge,USP,NCRIPS,28.815177593717085,13.957415610015206
Ridge,USP,NCRIPS,29.26131604391275,9.321264049142027
Ridge,USP,NCRIPS,28.23281247601648,21.59848222684319
Ridge,USP,NCRIPS,28.200238451245127,16.75858563319067
Ridge,USP,NCRIPS,30.552043392007302,14.237528616129861
Ridge,USP,NCRIPS,29.560627176043088,6.313494127522549
Ridge,USP,NCRIPS,33.38111145986263,26.723330057415644
Ridge,USP,NCRIPS,26.349310133667487,25.190841203266807
Ridge,USP,NCRIPS,33.768141537578956,43.227982288652896
Ridge,USP,NCRIPS,42.01851475817094,3.012432414282673
Ridge,USP,NCRIPS,43.56129562534287,5.792702631914111
Ridge,USP,NCRIPS,37.99405611018197,10.721828919286022
Ridge,USP,NCRIPS,37.36455876490416,13.485136151917803
Ridge,USP,NCRIPS,34.199433000863934,0.5293629420841857
Ridge,USP,NCRIPS,41.92681981580264,8.282809709879423
Ridge,USP,NCRIPS,43.19912140173553,6.410292940413188
Ridge,USP,NCRIPS,48.32371864373209,0.707691239277398
Ridge,USP,NCRIPS,46.78056664399209,17.047361521839242
Ridge,USP,NCRIPS,49.4706423868962,22.672579619147523
Ridge,USP,NCRIPS,37.75468009226874,11.656959583239242
Ridge,USP,NCRIPS,32.23548398774929,7.125489270070187
Ridge,USP,NCRIPS,35.62645487027286,23.08328131363772
Ridge,USP,NCRIPS,34.46387082714929,0.7932382111850167
Ridge,USP,NCRIPS,36.29289285991806,8.551395578222277
Ridge,USP,NCRIPS,38.69565548659235,0.34383745451784264
Ridge,USP,NCRIPS,34.06925238579849,8.300984535857113
Ridge,USP,NCRIPS,34.43803254618909,5.425131655654118
Ridge,USP,NCRIPS,31.261750918852364,11.870301499039865
Ridge,USP,NCRIPS,34.45937910926264,5.954247000890964
Ridge,USP,NCRIPS,35.614975472446496,8.22963735234813
Ridge,USP,NCRIPS,27.731758682255983,8.538128912861078
Ridge,USP,NCRIPS,30.5826199138578,9.25134108592779
Ridge,USP,NCRIPS,34.512790404829786,8.587589032934355
Ridge,USP,NCRIPS,30.161021415368655,27.802397658988156
Ridge,USP,NCRIPS,32.92706751246376,35.910756884995884
Ridge,USP,NCRIPS,31.560850398963083,32.8576404507721
Ridge,USP,NCRIPS,30.591971471864902,8.381826728607289
Ridge,USP,NCRIPS,33.279813022348264,5.12616631928595
Ridge,USP,NCRIPS,28.883584334338163,5.578531226594542
Ridge,USP,NCRIPS,29.243004436817543,3.6183162645191373
Ridge,USP,NCRIPS,34.59933804246762,27.525272409764383
Ridge,USP,NCRIPS,33.845158769531984,10.53991964950378
Ridge,USP,NCRIPS,38.72476202061223,21.128551555372862
Ridge,USP,NCRIPS,34.902991594528174,15.126024082148742
Ridge,USP,NCRIPS,38.18008376602021,16.844614060281465
Ridge,USP,NCRIPS,31.02304865363238,0.0935060067524649
Ridge,USP,NCRIPS,33.195171272119,5.370076754091323
Ridge,USP,NCRIPS,41.6609241482866,5.39567355094315
Ridge,USP,NCRIPS,30.67555828326905,19.8178586121797
Ridge,USP,NCRIPS,33.31506463017306,1.0391087258311167
Ridge,USP,NCRIPS,29.8892791410494,11.112070634368663
Ridge,USP,NCRIPS,30.86955274464881,4.520310392944465
Ridge,USP,NCRIPS,30.01233542194878,10.811380634847081
Ridge,USP,NCRIPS,35.911261977706324,28.057850859387752
Ridge,USP,NCRIPS,33.02892637287154,10.611964545940086
Ridge,USP,NCRIPS,40.38958016443058,23.125024267073503
Ridge,USP,NCRIPS,32.53973219203565,6.674756798266079
Ridge,USP,NCRIPS,33.23607372822354,29.6288300539793
Ridge,USP,NCRIPS,32.89492675382989,30.5554569548404
Ridge,USP,NCRIPS,42.964589377207844,18.036450009309803
Ridge,USP,NCRIPS,33.771179315723124,11.616763771825369
Ridge,USP,NCRIPS,30.898771925235554,27.073300139798263
Ridge,USP,NCRIPS,41.22164767634442,9.497685814083754
Ridge,USP,NCRIPS,34.7988128812227,24.55685122788398
Ridge,USP,NCRIPS,36.23939741398556,4.235989237482023
Ridge,USP,NCRIPS,33.54364161199859,18.20571784207306
Ridge,USP,NCRIPS,35.066988399165986,31.13636881467303
Ridge,USP,NCRIPS,31.608632272234317,12.118741906900807
Ridge,USP,NCRIPS,34.958446791989765,1.6047388582813604
Ridge,USP,NCRIPS,34.738895967749144,15.56831366567506
Ridge,USP,NCRIPS,35.8579893521026,1.8384353290476838
Ridge,USP,NCRIPS,37.33421971938822,6.129039670312348
Ridge,USP,NCRIPS,34.02619510582453,15.814976272294517
Ridge,USP,NCRIPS,29.173488117698064,15.81847695279379
Ridge,USP,NCRIPS,30.338621056702227,13.858435114724184
Ridge,USP,NCRIPS,38.40075560676939,15.556812303198575
Ridge,USP,NCRIPS,31.177833776385505,25.423264544349166
Ridge,USP,NCRIPS,30.54978962354412,27.837854606827516
Ridge,USP,NCRIPS,29.71265568110907,7.632217535175545
Ridge,USP,NCRIPS,32.81934184523395,26.859165012302775
Ridge,USP,NCRIPS,39.46798353032776,9.217213031576964
Ridge,USP,NCRIPS,29.11564495222345,1.527495199491498
Ridge,USP,NCRIPS,29.313533958405596,24.527094208499957
Ridge,USP,NCRIPS,33.16894828634219,4.074925783239906
Ridge,USP,NCRIPS,29.656996559830798,16.76775831740984
Ridge,USP,NCRIPS,52.22418687297354,32.7265065377727
Ridge,USP,NCRIPS,35.33885615859972,7.632010464091405
Ridge,USP,NCRIPS,33.877548808006345,13.783896969358432
Ridge,USP,NCRIPS,23.61352711699429,14.08036511968655
Ridge,USP,NCRIPS,36.293753502612994,22.12992064057907
Ridge,USP,NCRIPS,33.62985866930237,10.4689700550619
Ridge,USP,NCRIPS,33.242569865045404,24.65723177594265
Ridge,USP,NCRIPS,47.82998632573005,7.8077326697702425
Ridge,USP,NCRIPS,40.12632795049055,8.496114419157507
Ridge,USP,NCRIPS,31.922142083086268,6.663093390674408
Ridge,USP,NCRIPS,28.895055504952765,22.563177123404373
Ridge,USP,NCRIPS,32.3932121627666,14.8838886098744
Ridge,USP,NCRIPS,32.578621862009086,6.260653818053306
Ridge,USP,NCRIPS,30.664464743305675,21.208749399781297
Ridge,USP,NCRIPS,33.32325249820319,20.521165300916156
Ridge,USP,NCRIPS,30.81462953009495,8.295157222568106
Ridge,USP,NCRIPS,27.587800958167147,12.169782528321559
Ridge,USP,NCRIPS,39.64541990207581,5.336386433546721
Ridge,USP,NCRIPS,42.889354851778634,2.9752260432427686
Ridge,USP,NCRIPS,46.110754008891874,6.587233630201236
Ridge,USP,NCRIPS,72.75198067890838,10.307755951549526
Ridge,USP,NCRIPS,84.32997287126821,35.89001501180658
Ridge,USP,NCRIPS,105.95939925399165,26.72136991866231
Ridge,USP,NCRIPS,94.56318175999611,24.906201670009025
Ridge,USP,NCRIPS,66.09137451870983,11.379263639757234
Ridge,USP,NCRIPS,68.9778450929104,25.526390248824292
Ridge,USP,NCRIPS,54.11303590205479,19.33643004272661
Ridge,USP,NCRIPS,68.66535645502564,14.240008351403585
Ridge,USP,NCRIPS,75.31902202669139,31.89349935410381
Ridge,USP,NCRIPS,105.02265633879797,2.469402725372878
Ridge,USP,NCRIPS,140.7573624123238,13.015127673491472
Ridge,USP,NCRIPS,136.55551605576983,32.18960378196021
Ridge,USP,NCRIPS,147.26388078388908,5.568331856827479
Ridge,USP,NCRIPS,73.94642643665294,28.94018543681808
Ridge,USP,NCRIPS,110.26607539011785,2.0243548493810932
Ridge,USP,NCRIPS,58.286849142892166,8.301109933902
Ridge,USP,NCRIPS,97.6739953946959,8.136424193723732
Ridge,USP,NCRIPS,126.6647937920109,19.617264953562735
Ridge,USP,NCRIPS,77.44149775282864,11.877992285400545
Ridge,USP,NCRIPS,78.10615041128901,0.38938999141049546
Ridge,USP,NCRIPS,78.93268009381791,2.0356901939376133
Ridge,USP,NCRIPS,76.27104793550357,16.793884716561312
Ridge,USP,NCRIPS,75.14169734619865,15.015549575358008
Ridge,USP,NCRIPS,78.29399761638689,12.852524159475877
Ridge,USP,NCRIPS,81.83785843785782,32.51475757174171
Ridge,USP,NCRIPS,76.99332782289581,11.346243823554044
Ridge,USP,NCRIPS,91.60821487007063,14.476611718410016
Ridge,USP,NCRIPS,84.21020394022307,30.061475957234354
Ridge,USP,NCRIPS,140.47009419218148,25.05967701880002
Ridge,USP,NCRIPS,83.0146291720085,7.561887464975509
Ridge,USP,NCRIPS,133.12376947990265,16.161733761889323
Ridge,USP,NCRIPS,128.51829152467272,39.40732837804875
Ridge,USP,NCRIPS,100.56587471259091,86.24334013248766
Ridge,USP,NCRIPS,164.78281533020908,74.99503919219
Ridge,USP,NCRIPS,163.81825191938802,61.590639363237244
Ridge,USP,NCRIPS,93.99833595392036,62.028666150027206
Ridge,USP,NCRIPS,75.66122149259843,21.831162757360197
Ridge,USP,NCRIPS,119.90291632259589,34.369404839675596
Ridge,USP,NCRIPS,114.8219392689157,36.10736510079277
Ridge,USP,NCRIPS,174.48549114432677,13.958189102383654
Ridge,USP,NCRIPS,168.86396533031112,17.403561435834554
Ridge,USP,NCRIPS,129.59262145673017,6.333277969456765
Ridge,USP,NCRIPS,125.29588574249145,14.812738032969303
Ridge,USP,NCRIPS,145.21093722524216,32.668482316714375
Ridge,USP,NCRIPS,151.89415250543183,26.977206995042515
Ridge,USP,NCRIPS,86.48508159435916,8.509736467039186
Ridge,USP,NCRIPS,141.88420344046986,18.384324710369025
Ridge,USP,NCRIPS,151.69532108383672,32.22293739136827
Ridge,USP,NCRIPS,99.7481871661692,22.343032244880636
Ridge,USP,NCRIPS,87.46097956453781,5.258122378511326
Ridge,USP,NCRIPS,164.3382661885697,19.74435626406791
Ridge,USP,NCRIPS,108.1477524840023,42.326112493566704
Ridge,USP,NCRIPS,83.89291996040504,4.634676653944684
Ridge,USP,NCRIPS,111.2834581040904,28.897025396440082
Ridge,USP,NCRIPS,126.34120621038555,15.107427395960379
Ridge,USP,NCRIPS,89.25004525235592,4.898951626328949
Ridge,USP,NCRIPS,81.22609126487521,1.0340956351003363
Ridge,USP,NCRIPS,132.69348405067336,6.412216861289615
Ridge,USP,NCRIPS,106.56506108333181,18.261080065018742
Ridge,USP,NCRIPS,94.02383435482935,27.15262818414777
Ridge,USP,NCRIPS,89.86797614572522,9.980213689977568
Ridge,USP,NCRIPS,98.4656617076393,37.42353099567074
Ridge,USP,NCRIPS,108.01229094271895,16.754958291335143
Ridge,USP,NCRIPS,80.96624619190207,50.29060597752641
Ridge,USP,NCRIPS,87.83762991963357,29.701688760519062
Ridge,USP,NCRIPS,168.9555166056926,27.87157986067479
Ridge,USP,NCRIPS,92.51258691531957,20.008999921650997
Ridge,USP,NCRIPS,108.4076735298393,2.144424370374031
Ridge,USP,NCRIPS,126.74420695182526,34.859695668526335
Ridge,USP,NCRIPS,81.99961551857054,59.06178183593958
Ridge,USP,NCRIPS,88.49832246719896,33.868118134821735
Ridge,USP,NCRIPS,96.04487837255418,19.206281188264906
Ridge,USP,NCRIPS,91.56530189720296,2.016882336265994
Ridge,USP,NCRIPS,141.4341110441809,5.442145067642182
Ridge,USP,NCRIPS,129.6571196999036,30.793468468142336
Ridge,USP,NCRIPS,88.37035309409096,20.442097713903838
Ridge,USP,NCRIPS,99.70268055279634,0.008676584028696643
Ridge,USP,NCRIPS,89.20587801641119,15.501746562414246
Ridge,USP,NCRIPS,90.43640555920722,4.862255332283283
Ridge,USP,NCRIPS,91.11161104814074,40.689935149521574
Ridge,USP,NCRIPS,86.67212319911054,20.776196018288495
Ridge,USP,NCRIPS,140.19783837956894,6.46609669496641
Ridge,USP,NCRIPS,90.97985755949483,3.9447324402017996
Ridge,USP,NCRIPS,107.73898177287569,13.003897628338072
Ridge,USP,NCRIPS,94.2835060111114,12.398538183480403
Ridge,USP,NCRIPS,99.1220668787119,22.92960277594076
Ridge,USP,NCRIPS,99.21466133422621,1.529841778002407
Ridge,USP,NCRIPS,84.97329335346349,5.15372368366572
Ridge,USP,NCRIPS,84.88581291374014,12.076982343243282
Ridge,USP,NCRIPS,100.02550931961787,1.3456011083840176
Ridge,USP,NCRIPS,128.87124415574044,5.273658235450189
Ridge,USP,NCRIPS,87.87837951000645,16.01729920711672
Ridge,USP,NCRIPS,80.78316883348226,29.129154928908882
Ridge,USP,NCRIPS,83.39116875980342,5.834661203217996
Ridge,USP,NCRIPS,83.06781069942939,16.412528337836463
Ridge,USP,NCRIPS,85.63406765698556,42.21584858483496
Ridge,USP,NCRIPS,97.06247053551287,53.77420601788827
Ridge,USP,NCRIPS,98.03220649417375,54.4321408122168
Ridge,USP,NCRIPS,165.73541649953924,63.02651140326436
Ridge,USP,NCRIPS,122.6333509764134,85.2184124464854
Ridge,USP,NCRIPS,95.34200955443812,57.16647092664209
Ridge,USP,NCRIPS,126.19713817615094,79.18789312510935
Ridge,USP,NCRIPS,182.71361387101697,102.1432468154196
Ridge,USP,NCRIPS,85.42276150991117,38.76858119625099
Ridge,USP,NCRIPS,87.72136630283987,9.154055791765682
Ridge,USP,NCRIPS,86.35206001757305,14.390653697518918
Ridge,USP,NCRIPS,87.18532679174257,34.674840332392264
Ridge,USP,NCRIPS,97.73905474524905,21.516887791703816
Ridge,USP,NCRIPS,86.98228832497362,21.807472181160325
Ridge,USP,NCRIPS,87.27134701234151,8.121847063920146
Ridge,USP,NCRIPS,124.29032366421842,38.5525970941806
Ridge,USP,NCRIPS,104.67583897236106,4.516043045719193
Ridge,USP,NCRIPS,102.3183953489493,8.12865575741672
Ridge,USP,NCRIPS,150.47409746960702,35.40187316631149
Ridge,USP,NCRIPS,118.1979668423863,42.43335813172647
Ridge,USP,NCRIPS,139.58651690543024,44.90829513124768
Ridge,USP,NCRIPS,84.82850179989617,13.480798079421149
Ridge,USP,NCRIPS,85.36842770000013,27.92309527450174
Ridge,USP,NCRIPS,80.95415056185925,50.08275459012378
Ridge,USP,NCRIPS,90.13779106345993,10.922043770386807
Ridge,USP,NCRIPS,81.07821916039114,30.004305998565492
Ridge,USP,NCRIPS,70.25547156132288,20.594768634898493
Ridge,USP,NCRIPS,65.04232762727294,20.880230316241743
Ridge,USP,NCRIPS,90.63277133629123,25.58241836226907
Ridge,USP,NCRIPS,73.93097249374425,6.1465901405849745
Ridge,USP,NCRIPS,144.98824694300407,43.901898159010535
Ridge,USP,NCRIPS,91.76494952719645,11.697824020959386
Ridge,USP,NCRIPS,102.43556826748058,5.487730663419544
Ridge,USP,NCRIPS,113.91586456519548,17.94173100337522
Ridge,USP,NCRIPS,95.07212526122856,15.566204277153279
Ridge,USP,NCRIPS,129.05101066704734,14.600411085651189
Ridge,USP,NCRIPS,72.5574358749382,14.895485457038491
Ridge,USP,NCRIPS,152.08320068306398,17.477524609672606
Ridge,USP,NCRIPS,135.84996809908813,14.36230822862289
Ridge,USP,NCRIPS,168.98055769047392,12.646388060150148
Ridge,USP,NCRIPS,107.0414699102628,4.08337714729081
Ridge,USP,NCRIPS,133.6929621166293,11.961530965532605
Ridge,USP,NCRIPS,187.43233908866208,36.250509595930815
Ridge,USP,NCRIPS,165.06013385354186,24.228806993133336
Ridge,USP,NCRIPS,193.31012968184393,8.863877320885278
Ridge,USP,NCRIPS,165.97398554385884,12.722682900395645
Ridge,USP,NCRIPS,54.73798821962965,40.51736877119171
Ridge,USP,NCRIPS,173.6384538009872,4.0294462620880696
Ridge,USP,NCRIPS,93.4281719827577,43.466910876698776
Ridge,USP,NCRIPS,99.70914453791288,2.3314451885958563
Ridge,USP,NCRIPS,115.55544384366482,6.4814564429482875
Ridge,USP,NCRIPS,105.73950489792992,0.7248683628749382
Ridge,USP,NCRIPS,106.98600057443731,11.854487310563433
Ridge,USP,NCRIPS,69.86962845042461,23.400676644997702
